Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/15  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.6566128730773926e-9 
 01/15  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.656612873077393e-10 
 01/15  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.0745362639427185e-10 
 01/16  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,9.313225746154785e-10 
 01/16  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1059455573558807e-9 
 01/16  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/16  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0372681319713593e-10 
 01/16  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.307366907596588e-9 
 01/16  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,6.693881005048752e-10 
 01/16  07:00:00,9389221.519685872,1710000.0,1136544.5956399357,6542676.924045936,5840551.299899804,0.0,1350000.0,6821241.972275643,6821241.972275643,40244.89095488642,2.6193447411060333e-10 
 01/16  08:00:00,10591372.266689863,1686240.0,1136544.5956399357,7768587.6710499255,6927534.655544216,0.0,1326240.0,7217975.712701272,7217975.712701272,3678406.2479988607,-1.1859810911118984e-9 
 01/16  09:00:00,35384992.544355534,24504840.0,1136544.5956399357,9743607.9487156,8660234.936733,0.0,17304840.0,5889042.261802872,5889042.261802872,17392704.86888947,-3.899913281202316e-9 
 01/16  10:00:00,43931936.015606135,31480560.0,1165408.4864267763,11285967.529179351,10027620.56925747,0.0,15280560.0,3613520.0435363213,3613520.0435363213,24476550.62986683,-1.7462298274040222e-9 
 01/16  11:00:00,45193887.50001997,31809600.0,1204036.4398385661,12180251.060181407,10832029.332296748,0.0,15609600.0,1009342.1769694013,1009342.1769694013,26698472.60450019,-3.259629011154175e-9 
 01/16  12:00:00,40340629.30439816,27140580.0,1209208.5054638556,11990840.7989343,10671035.269801412,0.0,10940580.0,286178.6921052326,286178.6921052326,23710426.86350415,-4.190951585769653e-9 
 01/16  13:00:00,37344036.90803042,24701760.0,1184497.566526235,11457779.341504183,10188123.331864458,0.0,8501760.0,1122844.4615811117,1122844.4615811117,20564434.796338588,-3.259629011154175e-9 
 01/16  14:00:00,38261737.412511796,25764480.0,1270944.823150215,11226312.589361582,10066868.268256452,0.0,9564480.0,0.0,0.0,19428181.386312038,-7.2177499532699585e-9 
 01/16  15:00:00,37184692.766356304,25027200.0,1299174.2712805849,10858318.495075712,9771164.854800893,0.0,10627200.0,0.0,0.0,18273663.82842108,-4.423782229423523e-9 
 01/16  16:00:00,35556049.8898015,25005600.0,1216776.8494747228,9333673.040326778,8281306.366500408,0.0,12405600.0,0.0,0.0,12991120.339556469,-4.423782229423523e-9 
 01/16  17:00:00,30217967.74056607,20516400.0,1158650.3633576613,8542917.37720841,7496971.430872697,0.0,11516400.0,3063335.3960684976,3063335.3960684976,16808682.051079407,-2.0954757928848267e-9 
 01/16  18:00:00,42849676.31179157,33685200.0,1157783.9297418878,8006692.382049684,7003719.6453325935,0.0,24685200.0,3075767.2425941713,3075767.2425941713,5178323.85955088,-3.725290298461914e-9 
 01/16  19:00:00,30511180.81618662,21600000.0,1136544.5956399357,7774636.220546685,6785724.708788309,0.0,16200000.0,5670984.455383115,5670984.455383115,0.0,-4.190951585769653e-9 
 01/16  20:00:00,19413544.123620905,10800000.0,1136544.5956399357,7476999.527980965,6578044.714426914,0.0,5400000.0,5319835.926086395,5319835.926086395,0.0,-2.6775524020195007e-9 
 01/16  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/16  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/16  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-9 
 01/16  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.9208528101444244e-9 
 01/17  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,6.984919309616089e-10 
 01/17  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-9 
 01/17  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1059455573558807e-9 
 01/17  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.7171259969472885e-9 
 01/17  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.0745362639427185e-10 
 01/17  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4842953532934189e-9 
 01/17  07:00:00,9952142.63558146,1710000.0,1136544.5956399357,7105598.039941525,6337307.248345082,0.0,1350000.0,5513671.250339678,5513671.250339678,40244.6300484214,-3.4924596548080444e-10 
 01/17  08:00:00,10792538.958941424,1686240.0,1136544.5956399357,7969754.363301489,7108202.850569114,0.0,1326240.0,6626930.002626712,6626930.002626712,3885318.898087523,-3.1868694350123405e-9 
 01/17  09:00:00,35068191.086187944,24504840.0,1136544.595639936,9426806.490548007,8387448.192089876,0.0,17304840.0,6362130.540033157,6362130.540033157,19033584.706696294,-1.0477378964424133e-9 
 01/17  10:00:00,42578994.92209483,31029120.0,1174396.3042373096,10375478.61785752,9236033.303003147,0.0,14829120.0,3170436.604009589,3170436.604009589,25007124.42426607,-2.9103830456733704e-9 
 01/17  11:00:00,40931633.818623476,28605600.0,1205529.4431246328,11120504.375498839,9902195.479661942,0.0,12405600.0,918345.4421037034,918345.4421037034,26073544.318367578,-3.958120942115784e-9 
 01/17  12:00:00,38517391.62374912,26295840.0,1206140.6709356871,11015410.95281344,9804558.986040602,0.0,10095840.0,357159.39757297584,357159.39757297584,23669838.849694975,-3.958120942115784e-9 
 01/17  13:00:00,36612215.39755241,24701760.0,1182396.4535804437,10728058.943971965,9534132.278032022,0.0,8501760.0,1367178.9709582583,1367178.9709582583,21160209.21792777,-1.6298145055770874e-9 
 01/17  14:00:00,38024555.36388031,25764480.0,1259760.7030294444,11000314.660850858,9838864.984474313,0.0,9564480.0,0.0,0.0,20636810.62318939,-5.820766091346741e-9 
 01/17  15:00:00,37559380.992605835,25027200.0,1291401.1316846337,11240779.860921212,10088744.575760197,0.0,10627200.0,0.0,0.0,19431391.95932746,-1.1641532182693481e-9 
 01/17  16:00:00,34407695.1833733,23227200.0,1224457.7603625397,9956037.42301076,8831366.280029204,0.0,10627200.0,0.0,0.0,16444317.578124631,-2.0954757928848267e-9 
 01/17  17:00:00,30615100.247091096,20516400.0,1167056.4429004986,8931643.804190598,7846078.533808903,0.0,11516400.0,2239784.0526978644,2239784.0526978644,18727119.94938136,-2.0954757928848267e-9 
 01/17  18:00:00,42872142.057347104,33685200.0,1162919.596607932,8024022.46073917,7021330.594721307,0.0,24685200.0,2561849.5909743384,2561849.5909743384,5537731.202026858,-2.561137080192566e-9 
 01/17  19:00:00,30163408.654153824,21600000.0,1136544.5956399357,7426864.058513888,6476569.752631612,0.0,16200000.0,5831910.712478628,5831910.712478628,0.0,-3.026798367500305e-9 
 01/17  20:00:00,18766202.75341672,10800000.0,1136544.5956399357,6829658.157776784,6003424.8552664295,0.0,5400000.0,5382847.895588238,5382847.895588238,0.0,-2.0954757928848267e-9 
 01/17  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.1641532182693481e-10 
 01/17  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.3283064365386963e-10 
 01/17  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/17  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9103830456733704e-9 
 01/18  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.0745362639427185e-10 
 01/18  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/18  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.016328603029251e-9 
 01/18  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4260876923799515e-9 
 01/18  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/18  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.3387762010097504e-9 
 01/18  07:00:00,9207989.252836676,1710000.0,1136544.5956399357,6361444.657196741,5676415.878630291,0.0,1350000.0,6393136.245137275,6393136.245137275,0.0,-9.604264050722122e-10 
 01/18  08:00:00,10114267.552329294,1710000.0,1136544.5956399357,7267722.95668936,6480496.547187971,0.0,1350000.0,7320495.656147119,7320495.656147119,2475722.184535172,-1.3969838619232178e-9 
 01/18  09:00:00,35558114.13609734,25732800.0,1136544.5956399357,8688769.540457401,7724785.252082594,0.0,18532800.0,5763609.577498845,5763609.577498845,14123243.83521063,-6.984919309616089e-9 
 01/18  10:00:00,41702319.48016037,30577680.0,1154082.6648997972,9970556.815260574,8856772.638696104,0.0,14377680.0,4225998.705843809,4225998.705843809,23461069.670303497,-5.471520125865936e-9 
 01/18  11:00:00,38865989.179022685,26827200.0,1178001.1827905443,10860787.996232145,9653598.638267044,0.0,10627200.0,2461476.0818985812,2461476.0818985812,23028881.085427143,-3.026798367500305e-9 
 01/18  12:00:00,38492159.73152014,26295840.0,1188617.265615466,11007702.465904672,9793194.046622805,0.0,10095840.0,1410876.0905430675,1410876.0905430675,23619523.32132462,-4.6566128730773926e-9 
 01/18  13:00:00,36474072.00477159,24701760.0,1173030.7628510706,10599281.241920516,9434306.575433064,0.0,8501760.0,2188748.5526934476,2188748.5526934476,20673937.38320297,-7.683411240577698e-9 
 01/18  14:00:00,37333852.84131678,25764480.0,1239026.3269236975,10330346.514393091,9242112.078752175,0.0,9564480.0,94780.60172845305,94780.60172845305,18773473.870305836,-1.862645149230957e-9 
 01/18  15:00:00,36850622.446154855,25027200.0,1327327.1517948217,10496095.294360034,9486140.846285239,0.0,10627200.0,0.0,0.0,21774926.80406829,-5.820766091346741e-9 
 01/18  16:00:00,34127201.22534561,23227200.0,1294746.7709876718,9605254.454357935,8654223.878244411,0.0,10627200.0,0.0,0.0,21642861.478187487,-6.752088665962219e-9 
 01/18  17:00:00,33154478.09115902,24073200.0,1176240.8655703876,7905037.225588631,6954814.429865431,0.0,15073200.0,1244424.254519416,1244424.254519416,11959677.685443066,-4.190951585769653e-9 
 01/18  18:00:00,42707901.43481421,34099200.0,1172148.2698542739,7436553.164959934,6501039.066447467,0.0,25099200.0,1461677.107411276,1461677.107411276,6363538.124721203,-2.561137080192566e-9 
 01/18  19:00:00,29930106.342088543,21600000.0,1136544.5956399357,7193561.746448608,6265074.8485191045,0.0,16200000.0,5832045.1917714365,5832045.1917714365,0.0,2.3283064365386963e-10 
 01/18  20:00:00,18732760.227195032,10800000.0,1136544.5956399357,6796215.631555094,5966682.704958892,0.0,5400000.0,5379132.591656772,5379132.591656772,0.0,-1.5133991837501526e-9 
 01/18  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-4.540197551250458e-9 
 01/18  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.656612873077393e-10 
 01/18  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/18  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.5029294192790985e-9 
 01/19  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.444721758365631e-9 
 01/19  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-10 
 01/19  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.296897143125534e-9 
 01/19  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/19  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1059455573558807e-9 
 01/19  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6880221664905548e-9 
 01/19  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,50340.33988627352,1.3387762010097504e-9 
 01/19  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2436989.8170219082,-2.2118911147117615e-9 
 01/19  09:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,14508712.396274598,-2.7939677238464355e-9 
 01/19  10:00:00,5718624.595639936,4582080.0,1136544.595639936,0.0,0.0,0.0,982080.0,0.0,0.0,26727452.08405307,2.9103830456733704e-10 
 01/19  11:00:00,5629704.595639936,4493160.0,1136544.5956399357,0.0,0.0,0.0,893160.0,0.0,0.0,27397109.977410145,-1.979060471057892e-9 
 01/19  12:00:00,5356824.595639936,4220280.0,1136544.5956399357,0.0,0.0,0.0,620280.0,0.0,0.0,24101813.699498158,-5.820766091346741e-10 
 01/19  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22453304.26994098,-1.7462298274040222e-9 
 01/19  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21118483.283901792,-2.7939677238464355e-9 
 01/19  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21499498.62045444,2.0954757928848267e-9 
 01/19  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17642667.45113453,-1.6298145055770874e-9 
 01/19  17:00:00,5445744.595639936,4309200.0,1136544.5956399357,0.0,0.0,0.0,709200.0,0.0,0.0,13210543.477868052,-4.889443516731262e-9 
 01/19  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5823289.684276253,-2.7939677238464355e-9 
 01/19  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.423782229423523e-9 
 01/19  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-7.334165275096893e-9 
 01/19  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/19  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/19  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.5133991837501526e-9 
 01/19  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.550667315721512e-9 
 01/20  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.270098775625229e-9 
 01/20  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.7462298274040222e-9 
 01/20  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.153683453798294e-9 
 01/20  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.8044374883174896e-9 
 01/20  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.550667315721512e-9 
 01/20  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,6.984919309616089e-10 
 01/20  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,456466.6770302426,2.3283064365386963e-9 
 01/20  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,6992811.065647166,-3.055902197957039e-9 
 01/20  09:00:00,5858124.595639936,4721580.0,1136544.5956399357,0.0,0.0,0.0,1121580.0,0.0,0.0,24785160.03598144,-5.326000973582268e-9 
 01/20  10:00:00,5697924.595639936,4561380.0,1136544.5956399357,0.0,0.0,0.0,961380.0,0.0,0.0,26967874.74335042,-9.89530235528946e-10 
 01/20  11:00:00,5721684.595639936,4585140.0,1136544.5956399357,0.0,0.0,0.0,985140.0,0.0,0.0,28420107.26508133,-2.0954757928848267e-9 
 01/20  12:00:00,5357042.264344351,4220280.0,1136762.2643443514,0.0,0.0,0.0,620280.0,0.0,0.0,23737308.60551749,-1.280568540096283e-9 
 01/20  13:00:00,5425044.595639936,4288500.0,1136544.5956399357,0.0,0.0,0.0,688500.0,0.0,0.0,18753076.82468556,-6.28642737865448e-9 
 01/20  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,18742853.579799157,-5.3551048040390015e-9 
 01/20  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21659513.583526786,-8.847564458847046e-9 
 01/20  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21727344.79035526,-5.3551048040390015e-9 
 01/20  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17733157.117835134,-5.3551048040390015e-9 
 01/20  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,3684269.497222205,2.3283064365386963e-9 
 01/20  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7939677238464355e-9 
 01/20  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.725290298461914e-9 
 01/20  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/20  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/20  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/20  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-9 
 01/21  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/21  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.852175384759903e-9 
 01/21  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.2223608791828156e-9 
 01/21  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/21  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.598405212163925e-9 
 01/21  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.949956640601158e-9 
 01/21  07:00:00,8839556.462991992,1710000.0,1136544.5956399357,5993011.867352055,5361567.534580837,0.0,1350000.0,7350427.789047793,7350427.789047793,499392.63749582204,-1.2951204553246498e-9 
 01/21  08:00:00,9671295.652209254,1710000.0,1136544.5956399357,6824751.056569316,6106872.372249759,0.0,1350000.0,6071425.255960972,6071425.255960972,7209885.282815628,-2.939486876130104e-9 
 01/21  09:00:00,37267062.65133772,28188720.0,1144582.3367900457,7933760.314547678,7086710.732356417,0.0,20988720.0,5748179.5362638235,5748179.5362638235,25509200.142844714,-2.0954757928848267e-9 
 01/21  10:00:00,48056781.362863064,38354760.0,1208164.6197897051,8493856.743073355,7597319.161615528,0.0,22154760.0,1303688.3219354248,1303688.3219354248,29984159.06220563,-1.5133991837501526e-9 
 01/21  11:00:00,47820032.892207146,37742400.0,1244214.0202954467,8833418.871911705,7937458.410892058,0.0,21542400.0,233233.25483664137,233233.25483664137,27668525.96134776,-5.587935447692871e-9 
 01/21  12:00:00,43706663.06867953,33170040.0,1330310.4494534899,9206312.619226033,8374050.81840638,0.0,16970040.0,0.0,0.0,23472775.397468638,-2.561137080192566e-9 
 01/21  13:00:00,35183697.34132499,25413120.0,1268052.6303811914,8502524.710943803,7697437.060390068,0.0,9213120.0,0.0,0.0,19855861.896914408,-6.28642737865448e-9 
 01/21  14:00:00,36699479.89143503,25764480.0,1410321.6371089497,9524678.254326079,8726782.411371537,0.0,9564480.0,0.0,0.0,20692894.664201617,-6.28642737865448e-9 
 01/21  15:00:00,36401528.37283975,25027200.0,1438060.8073642869,9936267.565475468,9115342.648907807,0.0,10627200.0,0.0,0.0,21337937.153688353,-2.561137080192566e-9 
 01/21  16:00:00,33774199.51637513,23227200.0,1344272.377675362,9202727.13869977,8371116.482729292,0.0,10627200.0,0.0,0.0,20251244.862488817,-2.7939677238464355e-9 
 01/21  17:00:00,32090733.092488106,23184000.0,1197778.9553321693,7708954.137155941,6843425.19442131,0.0,14184000.0,196197.02443166566,196197.02443166566,12356398.424851732,-2.3283064365386963e-10 
 01/21  18:00:00,41761255.6268529,33210000.0,1177916.7117718991,7373338.915081,6463943.219720481,0.0,24210000.0,797575.9576559264,797575.9576559264,6572901.390671874,-3.026798367500305e-9 
 01/21  19:00:00,29958001.94908818,21600000.0,1136544.5956399357,7221457.35344824,6292183.452033956,0.0,16200000.0,5908725.693714853,5908725.693714853,0.0,-2.0954757928848267e-9 
 01/21  20:00:00,18763976.46212011,10800000.0,1136544.5956399357,6827431.866480173,5993222.635891639,0.0,5400000.0,5417958.273428391,5417958.273428391,0.0,9.313225746154785e-10 
 01/21  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/21  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/21  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/21  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/22  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.48198989033699e-9 
 01/22  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/22  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.3178366720676422e-9 
 01/22  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.5133991837501526e-9 
 01/22  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5425030142068863e-9 
 01/22  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.5797711461782455e-9 
 01/22  07:00:00,9774441.820586666,1710000.0,1136544.5956399357,6927897.224946731,6181283.477372195,0.0,1350000.0,5973145.3619546415,5973145.3619546415,298543.21942574414,3.7834979593753815e-10 
 01/22  08:00:00,10923242.515138583,1686240.0,1136544.5956399357,8100457.9194986485,7226188.773721231,0.0,1326240.0,5461055.125890984,5461055.125890984,5233607.462176252,-7.275957614183426e-11 
 01/22  09:00:00,35708459.64184705,24932520.0,1136544.595639936,9639395.04620712,8578357.866545098,0.0,17732520.0,6621238.180575574,6621238.180575574,18131570.484771624,-3.14321368932724e-9 
 01/22  10:00:00,42490246.17867293,30577680.0,1157312.3060797655,10755253.872593168,9575719.234329604,0.0,14377680.0,4218852.420424391,4218852.420424391,20290152.52620693,-2.2118911147117615e-9 
 01/22  11:00:00,42358715.339003734,29494800.0,1195966.2407616922,11667949.098242043,10397005.96003582,0.0,13294800.0,1379437.4443404186,1379437.4443404186,25559050.764909506,-4.6566128730773926e-9 
 01/22  12:00:00,39441617.30691076,26295840.0,1211781.4372629079,11933995.869647855,10638630.767179795,0.0,10095840.0,312188.6118057544,312188.6118057544,23682137.06846127,-6.752088665962219e-9 
 01/22  13:00:00,37743882.36032178,24701760.0,1190117.9115604258,11852004.448761359,10544358.72221285,0.0,8501760.0,714434.498015063,714434.498015063,20958372.89447884,2.3283064365386963e-10 
 01/22  14:00:00,39678531.56986536,25764480.0,1278809.2715836882,12635242.298281673,11330454.548168704,0.0,9564480.0,0.0,0.0,18960977.992979072,-7.2177499532699585e-9 
